budget,revenue,vote_average,vote_count,genres,release_date,popularity,runtime,year
3500000.0,52313200.5,5.2,10,"['Crime', 'Drama', 'Mystery', 'Thriller']",2008-09-27,1.348114,98.0,2008
24000000.0,52313200.5,2.0,1,"['Action', 'Crime', 'Comedy', 'Thriller']",1999-09-16,0.964802,104.0,1999
3500000.0,52313200.5,4.6,10,"['Horror', 'Thriller', 'Mystery']",2009-04-25,1.271621,96.0,2009
3500000.0,52313200.5,7.9,419,"['Action', 'Animation']",2013-01-18,25.891466,78.0,2013
3500000.0,52313200.5,0.0,0,['Documentary'],2015-09-04,1.618138,100.0,2015
3500000.0,52313200.5,3.3,19,"['Action', 'Adventure', 'Drama', 'Fantasy']",2013-12-27,4.304341,85.0,2013
3500000.0,52313200.5,5.3,37,"['Action', 'Drama', 'Thriller']",2014-03-04,3.158056,92.0,2014
24000000.0,52313200.5,5.0,11,['Drama'],2015-06-05,3.230779,86.0,2015
3440000.0,52313200.5,3.6,6,"['Crime', 'Mystery', 'Thriller']",2014-01-06,1.913302,90.0,2014
3400000.0,31063038.0,6.5,84,"['Comedy', 'Music']",1977-12-25,5.690619,104.0,1977
8000000.0,127392239.0,6.9,358,"['Documentary', 'Family']",2005-01-26,17.537154,80.0,2005
3500000.0,19504039.0,6.7,524,"['Thriller', 'Drama']",2011-09-28,26.259389,107.0,2011
24000000.0,52313200.5,6.2,15,['Drama'],2011-06-09,1.419431,104.0,2011
3000000.0,3830137.0,6.0,127,"['Comedy', 'Drama']",2008-09-26,11.637458,104.0,2008
3300000.0,30641770.0,8.1,1814,"['Drama', 'Crime']",2002-02-05,44.356711,130.0,2002
600000.0,4000000.0,6.8,97,"['Comedy', 'Drama']",1999-06-04,4.859873,99.0,1999
3400000.0,52313200.5,6.8,47,"['Drama', 'Music']",2015-03-13,6.723057,118.0,2015
24000000.0,52313200.5,6.4,66,"['Mystery', 'Drama', 'Crime', 'Thriller']",2006-11-07,3.069605,85.0,2006
3800000.0,16800000.0,7.9,927,['Drama'],2012-08-28,21.826888,115.0,2012
24000000.0,19294144.0,7.4,344,"['Comedy', 'Family']",1983-11-18,15.128316,94.0,1983
24000000.0,52313200.5,6.7,37,"['Drama', 'Romance']",2006-09-09,1.814802,91.0,2006
4300000.0,52313200.5,6.2,66,"['Action', 'Drama', 'Horror', 'Crime', 'Thriller']",1982-08-20,5.643023,98.0,1982
3300000.0,45000.0,4.1,9,['Comedy'],2014-11-08,2.964785,96.0,2014
2000000.0,7.0,8.0,1,"['Romance', 'Drama']",1999-10-29,0.11615,92.0,1999
24000000.0,28814580.0,6.8,174,['Drama'],2008-09-24,13.437038,128.0,2008
3200000.0,33395426.0,7.5,863,"['Horror', 'Drama', 'Mystery']",1968-06-12,26.180367,136.0,1968
3200000.0,8000000.0,7.4,265,['Western'],1962-04-22,11.735287,123.0,1962
24000000.0,2277396.0,6.9,150,"['Drama', 'Romance']",2009-07-29,8.308442,99.0,2009
24000000.0,52313200.5,6.9,101,"['Drama', 'Thriller', 'Crime']",2004-01-18,3.027892,101.0,2004
3200000.0,5332926.0,6.8,347,"['Drama', 'Romance', 'Comedy']",2010-09-11,11.933449,105.0,2010
24000000.0,658573.0,6.1,160,"['Action', 'Comedy', 'Horror']",2005-10-14,8.825113,95.0,2005
2700000.0,141000000.0,7.0,418,['Comedy'],1978-07-27,17.332585,104.0,1978
2500000.0,124881062.0,7.2,987,"['Adventure', 'Action', 'Thriller']",1964-09-17,47.812466,110.0,1964
2400000.0,52313200.5,5.7,112,"['Science Fiction', 'Horror']",2012-09-19,11.753553,110.0,2012
3180000.0,9644124.0,8.0,1076,"['Drama', 'Family', 'Fantasy']",1946-12-20,42.868495,130.0,1946
4000000.0,16491080.0,7.8,2655,"['Drama', 'Crime']",1996-02-23,63.513324,93.0,1996
24000000.0,52313200.5,6.3,15,['Comedy'],2000-08-18,1.918959,115.0,2000
3000000.0,177512032.0,5.7,722,"['Horror', 'Thriller']",2010-10-20,22.789649,91.0,2010
24000000.0,52313200.5,7.4,54,"['Comedy', 'Romance']",1998-09-15,5.735912,91.0,1998
4000000.0,35564473.0,7.3,453,['Documentary'],2002-10-09,11.414843,120.0,2002
24000000.0,52313200.5,6.9,49,['Drama'],2014-05-16,6.017273,111.0,2014
3000000.0,29999213.0,5.7,361,['Horror'],1985-10-31,21.607228,87.0,1985
3000000.0,20966644.0,6.9,156,"['Drama', 'Romance']",1985-12-13,7.961559,117.0,1985
3000000.0,89328627.0,6.0,2428,"['Science Fiction', 'Horror', 'Thriller']",2013-05-31,54.403033,86.0,2013
3000000.0,77712439.0,6.7,1573,"['Horror', 'Thriller', 'Mystery']",2012-03-29,41.045084,110.0,2012
3000000.0,19184015.0,5.0,1,['Comedy'],2002-08-01,0.295226,113.0,2002
3000000.0,17570324.0,7.6,165,"['Drama', 'Romance']",1958-02-17,16.553594,104.0,1958
3000000.0,18999718.0,6.2,361,"['Adventure', 'Science Fiction', 'Mystery']",1970-05-01,24.393296,95.0,1970
3000000.0,23144499.0,5.3,106,"['Comedy', 'Family', 'Drama']",1997-08-01,11.241802,98.0,1997
16000000.0,68411275.0,5.9,137,"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family']",2000-07-08,9.18885,93.0,2000
3000000.0,19472057.0,5.7,216,"['Horror', 'Mystery', 'Thriller']",1986-08-01,11.158167,86.0,1986
3000000.0,33300000.0,7.7,542,"['Drama', 'History', 'War']",1957-10-02,23.109959,161.0,1957
3000000.0,15369573.0,4.7,25,"['Comedy', 'Family', 'Science Fiction']",1990-04-27,1.586598,100.0,1990
2000000.0,7900000.0,6.7,86,[],1976-04-09,3.832858,121.0,1976
3000000.0,25000000.0,8.1,483,"['Comedy', 'Drama', 'Romance']",1960-06-15,22.889294,125.0,1960
3000000.0,15938065.0,4.2,193,"['Fantasy', 'Horror', 'Thriller']",1993-08-13,10.341982,87.0,1993
3000000.0,13000000.0,6.4,120,"['Mystery', 'Thriller']",1966-07-13,7.924982,128.0,1966
3000000.0,11718595.0,6.4,28,"['Comedy', 'Documentary', 'Music']",2005-09-12,1.697846,100.0,2005
24000000.0,229094.0,6.6,367,"['Romance', 'Thriller', 'Western']",2015-04-16,14.936661,84.0,2015
3000000.0,52313200.5,7.0,11,"['Drama', 'Music', 'Romance']",1985-10-25,0.720091,97.0,1985
24000000.0,52313200.5,5.3,36,"['Action', 'Comedy', 'Crime']",2009-02-06,2.747402,84.0,2009
3000000.0,10400000.0,7.3,41,['Drama'],1960-06-19,6.734965,146.0,1960
24000000.0,9016377.0,4.5,4,"['Comedy', 'Romance']",1999-05-12,0.185373,94.0,1999
3000000.0,9012000.0,7.3,82,['Western'],1948-08-26,5.344815,104.0,1948
24000000.0,52313200.5,3.7,10,"['Comedy', 'Romance']",2006-01-01,0.982624,99.0,2006
3000000.0,11176469.0,7.4,568,"['Romance', 'Drama']",2013-04-05,23.299907,108.0,2013
24000000.0,52313200.5,3.8,46,"['Comedy', 'Fantasy', 'Family']",1987-11-20,4.103764,104.0,1987
3000000.0,7282851.0,6.3,94,"['Action', 'Horror', 'Science Fiction', 'Thriller']",1988-07-08,5.003615,97.0,1988
3000000.0,6804016.0,5.0,3,['Drama'],2004-09-30,0.019984,94.0,2004
24000000.0,52313200.5,5.8,19,"['Comedy', 'Drama']",2002-01-01,1.026243,86.0,2002
24000000.0,10422387.0,6.8,34,"['Drama', 'Foreign', 'Romance']",2005-09-08,2.787375,115.0,2005
3800000.0,28200000.0,6.5,59,['Comedy'],1999-05-14,3.667372,97.0,1999
3000000.0,52313200.5,3.1,11,"['Comedy', 'Romance']",2000-09-01,2.144354,82.0,2000
3000000.0,4109095.0,5.7,35,"['Drama', 'History', 'Romance']",1996-09-11,3.937939,117.0,1996
3000000.0,52313200.5,6.0,57,"['Comedy', 'Drama']",2010-01-22,5.325156,90.0,2010
24000000.0,52313200.5,5.2,38,"['Fantasy', 'Horror', 'Science Fiction']",1993-05-01,3.107149,98.0,1993
24000000.0,52313200.5,5.4,39,"['Comedy', 'Crime']",1997-04-18,5.016607,95.0,1997
24000000.0,52313200.5,7.6,234,"['Drama', 'Romance']",1978-09-13,13.857194,94.0,1978
24000000.0,52313200.5,6.4,25,['Drama'],2001-09-02,6.997495,104.0,2001
3000000.0,3076820.0,5.9,90,['Comedy'],1999-01-30,4.337685,87.0,1999
2962051.0,3011195.0,6.6,94,"['Drama', 'History']",1996-08-09,3.636634,108.0,1996
24000000.0,4069826.0,7.2,345,"['Comedy', 'Drama']",2013-05-17,15.492257,86.0,2013
3000000.0,9879971.0,6.9,94,"['Crime', 'Drama']",2005-08-18,2.504169,94.0,2005
3000000.0,2807390.0,7.4,194,"['Comedy', 'Drama']",1998-10-16,10.757539,139.0,1998
24000000.0,52313200.5,6.1,4,[],2003-04-04,1.580027,89.0,2003
2800000.0,1826705.0,5.1,366,[],2014-09-19,15.754614,102.0,2014
3000000.0,14980005.0,8.0,1945,"['Drama', 'Thriller', 'Mystery', 'Action']",2003-01-01,56.76349,120.0,2003
24000000.0,52313200.5,6.5,37,"['Action', 'Drama', 'Family', 'Thriller']",2010-04-09,3.644872,110.0,2010
3000000.0,748453.0,5.7,211,"['Action', 'Comedy', 'Thriller']",2011-05-06,16.900433,86.0,2011
3000000.0,52313200.5,5.2,17,"['Action', 'Comedy']",2016-03-31,1.569246,101.0,2016
3000000.0,52313200.5,6.5,95,"['Comedy', 'Drama', 'Thriller']",1996-08-23,4.682881,110.0,1996
24000000.0,52313200.5,5.8,12,"['TV Movie', 'Action', 'Drama', 'Family']",2006-10-06,1.128559,87.0,2006
3000000.0,2357852.0,6.9,250,['Drama'],2009-05-14,12.68672,123.0,2009
24000000.0,52313200.5,5.6,67,"['Comedy', 'Romance']",2012-04-06,3.750338,99.0,2012
3000000.0,11947954.0,5.3,444,"['Comedy', 'Romance']",2012-08-06,20.95282,87.0,2012
24000000.0,52313200.5,3.7,3,"['Drama', 'Music', 'Family']",2004-04-25,0.18094,120.0,2004
24000000.0,52313200.5,5.2,34,['Comedy'],2012-03-02,1.75311,94.0,2012
2700000.0,52313200.5,6.7,59,[],2004-09-02,3.120747,98.0,2004
24000000.0,52313200.5,6.3,2,"['War', 'Drama', 'History']",2014-01-01,0.384496,104.0,2014
24000000.0,52313200.5,3.9,37,"['Horror', 'Thriller']",2010-10-01,2.504156,104.0,2010
3000000.0,52313200.5,5.8,5,"['Drama', 'Comedy']",1999-10-21,0.431332,97.0,1999
3000000.0,22000.0,5.7,197,[],2011-03-13,11.882563,112.0,2011
24000000.0,52313200.5,6.1,15,"['Drama', 'Horror', 'Romance']",2009-04-24,9.342465,88.0,2009
3000000.0,3387000.0,4.9,148,"['Thriller', 'Horror']",2015-02-12,12.564554,83.0,2015
24000000.0,52313200.5,3.0,5,['Comedy'],2005-03-04,0.68822,80.0,2005
24000000.0,52313200.5,0.0,0,"['Comedy', 'Family']",2010-06-15,0.194848,90.0,2010
24000000.0,52313200.5,5.4,32,['Drama'],2009-09-14,2.015525,96.0,2009
3000000.0,52313200.5,5.2,18,"['Action', 'Drama', 'Thriller']",2013-04-12,2.680629,85.0,2013
24000000.0,52313200.5,5.3,171,['Comedy'],2014-06-27,12.036888,84.0,2014
24000000.0,52313200.5,2.9,28,['Comedy'],2013-01-14,1.737032,80.0,2013
3000000.0,52313200.5,5.8,136,"['Drama', 'Action']",2011-09-13,9.249229,90.0,2011
2500000.0,3200000.0,7.1,95,"['Action', 'Crime', 'Drama', 'Thriller']",1967-08-30,5.164423,92.0,1967
3.0,52313200.5,0.0,0,"['Drama', 'Comedy']",2009-01-15,0.008263,100.0,2009
24000000.0,52313200.5,4.8,14,['Thriller'],2013-03-11,1.998826,88.0,2013
3000000.0,52313200.5,4.6,16,"['Mystery', 'Thriller']",2014-04-04,1.968679,95.0,2014
3000000.0,52313200.5,2.8,10,['Thriller'],2015-08-07,1.141463,79.0,2015
24000000.0,52313200.5,6.0,1,[],1988-04-01,0.214704,88.0,1988
3200000.0,52313200.5,6.1,5,"['Action', 'Crime', 'Thriller']",2009-10-10,1.034844,95.0,2009
24000000.0,52313200.5,6.3,22,"['Comedy', 'Drama', 'Romance']",2010-03-13,1.975941,95.0,2010
2900000.0,5596708.0,7.6,126,['Drama'],1998-01-16,5.928937,113.0,1998
2900000.0,5000000.0,7.3,25,"['Comedy', 'Drama']",1961-12-18,3.370225,136.0,1961
24000000.0,52313200.5,4.9,54,"['Crime', 'Action']",2015-12-11,5.485217,80.0,2015
24000000.0,52313200.5,6.8,3,"['Comedy', 'Drama', 'Romance']",2005-08-05,0.18887,105.0,2005
3000000.0,52313200.5,4.1,52,"['Thriller', 'Mystery', 'Drama', 'Horror']",2015-08-14,3.077885,90.0,2015
3000000.0,103735.0,6.6,36,['Documentary'],2010-10-01,1.781462,93.0,2010
24000000.0,52313200.5,6.6,271,"['Horror', 'Thriller', 'Mystery']",2003-06-18,4.952983,91.0,2003
2902660.0,52313200.5,6.1,34,"['Romance', 'Comedy', 'Drama']",2011-08-19,1.35088,93.0,2011
24000000.0,52313200.5,4.3,12,"['Thriller', 'Action', 'Horror']",2015-10-16,0.687656,104.0,2015
8000000.0,23563727.0,6.9,99,['Drama'],2005-07-22,6.39503,116.0,2005
2883848.0,25000000.0,8.0,808,"['Comedy', 'Romance']",1959-03-18,39.30982,122.0,1959
2800000.0,19170001.0,5.3,192,"['Horror', 'Thriller']",1988-05-13,9.070842,88.0,1988
2777000.0,33754967.0,7.4,1642,"['Adventure', 'Family', 'Fantasy']",1939-08-15,67.417542,102.0,1939
2800000.0,86273333.0,7.7,854,"['Comedy', 'Science Fiction']",1974-12-15,36.444894,106.0,1974
2000000.0,5364858.0,5.4,190,"['Horror', 'Action', 'Science Fiction']",2007-09-08,15.351412,95.0,2007
24000000.0,52313200.5,7.6,44,"['Comedy', 'Drama', 'Romance']",2006-01-01,2.436019,144.0,2006
24000000.0,52313200.5,6.5,19,['Drama'],1997-06-13,0.93392,112.0,1997
2700000.0,37799643.0,7.0,59,"['Adventure', 'Family']",1979-10-17,11.35972,118.0,1979
24000000.0,52313200.5,9.5,2,[],2015-06-26,0.296981,104.0,2015
24000000.0,52313200.5,4.9,10,"['Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction']",2008-09-26,1.776624,90.0,2008
2686000.0,6600000.0,6.0,30,"['Adventure', 'Comedy', 'Romance']",1963-06-12,1.897263,109.0,1963
24000000.0,52313200.5,7.0,3,"['Comedy', 'Drama']",1996-03-21,0.144031,103.0,1996
2627000.0,5363000.0,6.0,8,"['Drama', 'Romance', 'War']",1944-03-01,0.531444,120.0,1944
2600000.0,119500000.0,7.2,609,"['Western', 'Comedy']",1974-02-07,22.793929,93.0,1974
2600000.0,32980880.0,5.9,237,"['Horror', 'Thriller']",1984-04-13,14.013414,91.0,1984
2159280.0,10700000.0,7.1,260,['Drama'],2013-10-25,13.265432,80.0,2013
24000000.0,52313200.5,7.1,61,"['Drama', 'Romance']",1987-09-18,11.552247,134.0,1987
24000000.0,52313200.5,5.3,22,['Comedy'],2006-09-15,1.73892,86.0,2006
2600000.0,3166000.0,7.6,23,['Documentary'],2004-07-09,0.895946,105.0,2004
2600000.0,553198.0,7.0,308,"['Science Fiction', 'Thriller']",2007-09-20,19.02965,104.0,2007
24000000.0,52313200.5,7.4,13,"['Action', 'Adventure', 'Comedy', 'Drama', 'Foreign']",2009-01-20,0.406645,99.0,2009
2600000.0,52313200.5,5.2,38,"['Horror', 'Thriller']",2007-12-07,3.687574,97.0,2007
2540800.0,7200000.0,7.8,727,"['Comedy', 'Music', 'Romance']",1952-04-10,36.556954,103.0,1952
24000000.0,52313200.5,7.1,47,['Documentary'],2010-04-16,0.545825,97.0,2010
2500000.0,60141683.0,5.4,516,"['Comedy', 'Horror']",2013-01-11,18.661541,86.0,2013
2500000.0,33400000.0,4.6,19,['Documentary'],2012-07-13,0.973582,87.0,2012
24000000.0,34585416.0,6.8,225,"['Comedy', 'Drama']",1996-10-04,14.885388,108.0,1996
2500000.0,14400000.0,5.0,229,"['Horror', 'Mystery', 'Science Fiction']",1982-10-22,12.030456,98.0,1982
2500000.0,12348905.0,6.3,264,"['Action', 'Science Fiction']",1971-05-20,18.30961,98.0,1971
2500000.0,10000000.0,7.5,66,"['Action', 'Drama', 'Western']",1963-05-29,6.82919,112.0,1963
24000000.0,32230907.0,7.1,95,"['Comedy', 'Documentary']",2013-07-03,9.799357,74.0,2013
2500000.0,52313200.5,7.1,212,"['Drama', 'Romance']",1991-10-17,10.363642,104.0,1991
2500000.0,26781723.0,7.1,618,"['Comedy', 'Drama', 'Romance']",2004-07-28,30.583959,102.0,2004
2500000.0,5535405.0,7.7,959,"['Drama', 'Romance']",1995-01-27,23.672571,105.0,1995
24000000.0,52313200.5,6.9,8,"['Horror', 'Mystery', 'Thriller']",2003-10-03,0.205034,100.0,2003
24000000.0,52313200.5,6.7,22,"['Comedy', 'Drama', 'Romance']",1999-09-05,5.581743,107.0,1999
24000000.0,52313200.5,6.8,32,"['Comedy', 'Romance']",2004-09-12,2.487255,91.0,2004
24000000.0,52313200.5,5.2,15,['Drama'],2007-11-16,0.262135,102.0,2007
2500000.0,3325038.0,6.8,450,"['Science Fiction', 'Comedy', 'Drama', 'Crime']",2012-08-16,23.419061,85.0,2012
24000000.0,9726954.0,7.2,77,"['Drama', 'Romance']",2003-03-07,7.958831,106.0,2003
2500000.0,6854611.0,6.8,1048,"['Comedy', 'Drama', 'Romance']",2013-08-02,25.722747,95.0,2013
24000000.0,52313200.5,7.2,197,"['Comedy', 'Documentary']",2008-10-01,9.774126,101.0,2008
24000000.0,52313200.5,7.0,3,"['Documentary', 'Drama']",2008-11-14,0.197469,90.0,2008
24000000.0,52313200.5,7.0,1,['Drama'],2006-04-24,0.142255,100.0,2006
2500000.0,71904.0,7.1,7,['Drama'],2007-08-24,0.301884,100.0,2007
24000000.0,52313200.5,5.5,6,['Documentary'],2010-01-01,0.424957,80.0,2010
14000000.0,52313200.5,6.1,50,"['Comedy', 'Romance']",2008-10-29,3.393648,106.0,2008
24000000.0,52313200.5,6.1,61,"['Horror', 'Thriller']",2000-02-03,5.025938,104.0,2000
2500000.0,107559.0,6.0,40,"['Drama', 'Science Fiction', 'Thriller']",2008-12-10,4.624691,90.0,2008
2500000.0,324138.0,6.6,441,"['Comedy', 'Action', 'Drama']",2010-09-09,12.204569,96.0,2010
24000000.0,52313200.5,5.0,15,"['Comedy', 'Family']",2010-12-01,0.630226,89.0,2010
2500000.0,52313200.5,4.9,63,"['Comedy', 'Horror']",2015-07-03,4.270489,87.0,2015
35000000.0,52313200.5,4.8,40,['Horror'],2016-09-02,3.674294,94.0,2016
2400000.0,5731103.0,7.0,11,['Drama'],1996-10-16,4.623059,120.0,1996
24000000.0,52313200.5,4.8,21,[],2006-12-01,1.946715,101.0,2006
30000000.0,495303.0,6.3,664,"['Adventure', 'Comedy', 'Science Fiction']",2006-09-01,27.940093,84.0,2006
2500000.0,52313200.5,4.5,19,['Crime'],2015-08-29,1.759506,110.0,2015
2380000.0,8176544.0,7.4,363,[],2006-09-12,8.395624,101.0,2006
2500000.0,52313200.5,3.1,47,[],2012-12-14,8.248149,101.0,2012
2361000.0,6892000.0,7.0,4,"['Comedy', 'Music']",1944-07-01,0.628051,101.0,1944
2450000.0,52313200.5,4.6,5,"['Drama', 'Family']",2011-05-13,0.500753,105.0,2011
24000000.0,565592.0,10.0,1,"['Comedy', 'Drama', 'Family']",1998-05-01,0.376662,97.0,1998
2300000.0,11000000.0,6.9,18,"['Music', 'Romance']",1951-07-13,1.606314,107.0,1951
24000000.0,52313200.5,4.7,6,['Drama'],2011-08-26,0.197264,91.0,2011
24000000.0,52313200.5,5.6,88,['Thriller'],2014-08-05,5.759493,108.0,2014
2000000.0,52313200.5,6.7,93,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family', 'Music']",1987-07-09,6.86302,90.0,1987
2280000.0,83320000.0,7.2,808,"['Animation', 'Family', 'Music']",1940-11-13,32.875469,124.0,1940
24000000.0,52313200.5,0.0,0,"['Thriller', 'Drama']",2014-06-15,0.015295,90.0,2014
4000000.0,36690067.0,5.7,254,"['Horror', 'Thriller']",1982-08-13,14.206525,95.0,1982
2200000.0,21930418.0,5.1,196,"['Horror', 'Thriller']",1985-03-22,12.639469,92.0,1985
24000000.0,52313200.5,6.2,11,['Drama'],2007-02-09,2.371477,117.0,2007
24000000.0,52313200.5,6.6,48,"['Fantasy', 'Drama']",2015-03-20,2.470443,115.0,2015
24000000.0,52313200.5,5.7,5,"['Thriller', 'Romance']",2008-06-13,1.532518,90.0,2008
2160000.0,9132000.0,5.8,4,['Drama'],1945-06-01,0.1813,119.0,1945
2300000.0,52313200.5,5.6,19,"['Thriller', 'Drama']",2015-10-22,2.713171,97.0,2015
24000000.0,52313200.5,3.5,5,"['Comedy', 'Romance', 'Foreign']",2005-04-22,0.258413,90.0,2005
24000000.0,52313200.5,5.4,12,"['Romance', 'Comedy', 'Music']",2014-11-14,2.025701,90.0,2014
24000000.0,52313200.5,5.7,59,[],2007-10-09,2.659804,85.0,2007
2100000.0,23650000.0,7.6,143,"['Drama', 'History', 'Romance']",1946-12-25,8.38717,172.0,1946
24000000.0,480811.0,6.7,125,"['Crime', 'Drama']",2001-06-15,6.677093,113.0,2001
24000000.0,52313200.5,7.0,51,"['Comedy', 'Drama']",2001-03-16,2.526356,89.0,2001
2100000.0,3330.0,0.0,0,"['Drama', 'Crime']",2015-10-16,0.039007,104.0,2015
1500000.0,30448000.0,7.1,934,"['Horror', 'Mystery']",2007-04-10,31.691617,78.0,2007
24000000.0,52313200.5,4.5,4,"['Drama', 'Mystery', 'Thriller']",2010-10-03,0.47909,88.0,2010
24000000.0,52313200.5,0.0,0,[],2015-01-01,0.027801,104.0,2015
24000000.0,52313200.5,5.1,36,"['Thriller', 'Horror', 'Science Fiction']",2015-07-09,2.122451,77.0,2015
24000000.0,52313200.5,4.1,15,"['Adventure', 'Drama', 'Western']",2015-02-27,0.803761,81.0,2015
2000000.0,78898765.0,6.9,760,"['Action', 'Thriller', 'Adventure']",1963-10-11,41.298723,115.0,1963
24000000.0,52313200.5,5.3,39,[],1989-02-24,1.791331,96.0,1989
2000000.0,18344729.0,7.0,200,"['Comedy', 'Romance', 'Science Fiction']",1973-12-17,10.664202,89.0,1973
2000000.0,18016290.0,6.6,215,['Comedy'],1972-08-06,13.223111,88.0,1972
2000000.0,13129846.0,8.0,657,"['Crime', 'Drama']",1962-12-25,22.139842,129.0,1962
2000000.0,24600832.0,7.3,957,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",1981-12-24,37.117362,95.0,1981
24000000.0,52313200.5,7.2,242,"['Action', 'Comedy']",1994-02-03,15.046612,102.0,1994
2000000.0,11540607.0,7.2,353,"['Crime', 'Drama']",1999-09-02,15.557144,118.0,1999
2000000.0,13101672.0,5.2,125,"['Horror', 'Mystery']",2011-01-21,11.66632,85.0,2011
2000000.0,70000000.0,7.9,958,"['Drama', 'Thriller']",2006-03-15,34.938177,137.0,2006
1000000.0,34522221.0,6.8,77,['Drama'],2011-09-30,5.961119,129.0,2011
2000000.0,7600000.0,7.6,240,['Drama'],1961-09-25,17.639478,134.0,1961
2000000.0,9172000.0,6.5,8,"['Adventure', 'Drama', 'Romance']",1940-08-30,1.867004,119.0,1940
8000000.0,1477676.0,7.3,231,"['Adventure', 'Animation', 'Comedy', 'Drama']",2003-06-11,13.944645,80.0,2003
24000000.0,52313200.5,6.6,24,"['Drama', 'Comedy']",1998-01-16,2.304552,89.0,1998
24000000.0,6003587.0,7.1,120,"['Comedy', 'Drama']",2003-08-15,7.792851,101.0,2003
2700000.0,15992615.0,7.6,718,"['Drama', 'Romance']",2004-02-10,14.799323,80.0,2004
2000000.0,20908467.0,7.6,521,"['Drama', 'Thriller']",2000-06-16,23.281616,154.0,2000
2000000.0,4601043.0,6.7,339,[],2003-08-20,20.331593,100.0,2003
2000000.0,7800000.0,6.8,47,"['Drama', 'Romance']",1947-11-11,5.381536,118.0,1947
2000000.0,13831503.0,6.8,565,['Drama'],2010-06-11,20.834883,100.0,2010
24000000.0,13885802.0,7.6,138,"['Documentary', 'Action', 'Adventure']",2003-09-05,14.045887,106.0,2003
2000000.0,4000000.0,4.8,6,"['Drama', 'Music', 'Romance']",1938-05-24,0.483974,106.0,1938
24000000.0,52313200.5,7.0,107,"['Comedy', 'Drama']",2005-06-17,9.719094,90.0,2005
2000000.0,7871522.0,7.7,286,['Documentary'],2010-10-08,16.930914,109.0,2010
6000000.0,11122090.0,6.3,658,"['Drama', 'Music', 'Romance']",2015-08-26,28.819424,96.0,2015
24000000.0,52313200.5,7.2,298,"['Crime', 'Drama']",1999-09-13,18.223139,104.0,1999
2000000.0,5967038.0,6.3,197,"['Crime', 'Drama', 'Thriller', 'Action']",2005-09-11,12.999023,120.0,2005
2000000.0,2801508.0,5.6,92,"['Crime', 'Drama', 'Thriller']",2015-09-17,6.728882,97.0,2015
2000000.0,2506446.0,4.8,26,"['Comedy', 'Drama', 'Romance']",2002-08-02,1.95686,96.0,2002
24000000.0,52313200.5,5.9,58,['Horror'],1986-12-31,7.151154,98.0,1986
2000000.0,5179037.0,6.3,140,"['Romance', 'Drama', 'Comedy']",2006-05-20,14.846001,101.0,2006
2000000.0,11125849.0,7.8,291,"['Drama', 'Animation', 'War']",2008-06-25,14.08251,90.0,2008
2000000.0,1672730.0,5.0,2,[],2003-09-12,0.031947,120.0,2003
2000000.0,1431623.0,7.2,23,['Documentary'],2007-07-27,2.283796,102.0,2007
2000000.0,1477002.0,6.8,279,"['Drama', 'Romance']",2015-08-07,18.224326,98.0,2015
2000000.0,52313200.5,7.6,31,['Documentary'],2007-01-19,3.43159,109.0,2007
24000000.0,876302.0,6.5,77,"['Drama', 'Western']",2010-09-05,4.749885,104.0,2010
2000000.0,653621.0,6.8,31,"['History', 'Documentary']",2005-02-11,3.980072,92.0,2005
24000000.0,52313200.5,7.1,19,"['Drama', 'Action', 'Thriller']",2000-09-01,1.096355,99.0,2000
24000000.0,52313200.5,5.6,13,"['Comedy', 'Drama']",1997-01-01,1.196943,96.0,1997
2000000.0,563706.0,4.6,19,['Comedy'],2010-09-10,3.125382,120.0,2010
2000000.0,390659.0,6.3,86,"['Action', 'Thriller']",1985-04-10,5.261065,104.0,1985
24000000.0,52313200.5,6.1,23,"['Comedy', 'Drama']",2005-04-15,6.337735,97.0,2005
24000000.0,52313200.5,5.2,210,"['Comedy', 'Horror']",2007-01-19,7.359286,94.0,2007
2000000.0,124494.0,5.8,36,"['Action', 'Adventure', 'Science Fiction']",1998-09-18,1.892183,91.0,1998
24000000.0,52313200.5,0.0,0,[],2000-05-26,0.001186,104.0,2000
2000000.0,120620.0,7.1,52,"['Drama', 'Comedy', 'Music']",2004-09-12,3.911445,90.0,2004
3800000.0,111731.0,5.9,18,['Comedy'],2009-06-10,2.559806,84.0,2009
24000000.0,52313200.5,6.3,10,"['Comedy', 'Drama', 'Romance']",1997-08-31,0.744406,96.0,1997
13500000.0,187674.0,5.2,32,['Drama'],2015-09-18,5.16023,129.0,2015
7000000.0,1100000.0,6.7,3,"['Animation', 'Family', 'Foreign']",2008-10-24,0.253595,93.0,2008
24000000.0,52313200.5,5.0,1,"['Drama', 'Action', 'Thriller']",2005-01-01,0.046868,100.0,2005
24000000.0,52313200.5,5.6,13,"['Adventure', 'Family']",2013-03-01,2.952932,97.0,2013
24000000.0,52313200.5,5.5,143,"['Comedy', 'Drama', 'Music', 'Romance']",2014-11-03,5.563068,94.0,2014
24000000.0,52313200.5,6.4,9,[],2009-01-16,1.161034,95.0,2009
